STATION,DATE,REPORT_TYPE,BackupName,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,Sunrise,Sunset
72528014733,2018-10-01T23:59:00,SOD  ,WFO BUF,51,52,95,30.26,29.5,51,10.9,0,-4.6,13,54,50,50,24,0.09,0,0,60,20,RA DZ BR,612,1757
72528014733,2018-10-02T23:59:00,SOD  ,WFO BUF,59,60,96,30.01,29.26,60,8.5,0,3.8,5,69,51,320,24,1,0,0,320,21,RA DZ BR,613,1755
72528014733,2018-10-03T23:59:00,SOD  ,WFO BUF,55,62,86,30.05,29.31,57,5.5,0,6.2,3,70,53,210,25,T,0,0,200,20,DZ BR,614,1753
72528014733,2018-10-04T23:59:00,SOD  ,WFO BUF,56,60,77,29.97,29.18,59,12.5,0,4.6,5,74,46,220,39,0.45,0,0,220,32,TS RA BR,615,1751
72528014733,2018-10-05T23:59:00,SOD  ,WFO BUF,43,51,75,30.17,29.41,47,9.6,0,-4,14,58,44,100,21,0,0,0,70,16,,616,1750
72528014733,2018-10-06T23:59:00,SOD  ,WFO BUF,62,63,90,30.03,29.28,63,8.1,0,8.4,2,74,51,250,26,0.73,0,0,200,20,TS RA BR,618,1748
72528014733,2018-10-07T23:59:00,SOD  ,WFO BUF,58,60,97,30.24,29.44,58,9.4,0,5.7,5,67,53,50,21,0.02,0,0,60,16,RA DZ BR,619,1746
72528014733,2018-10-08T23:59:00,SOD  ,WFO BUF,61,68,84,30.23,29.49,63,7.9,3,14.1,0,82,53,70,20,0.01,0,0,70,16,RA,620,1744
72528014733,2018-10-09T23:59:00,SOD  ,WFO BUF,66,77,72,30.13,29.39,69,11.4,12,23.5,0,83,70,210,30,0,0,0,210,23,,621,1743
72528014733,2018-10-10T23:59:00,SOD  ,WFO BUF,64,74,70,29.89,29.18,68,10.6,9,20.9,0,81,67,190,25,T,0,0,190,21,,622,1741
72528014733,2018-10-11T23:59:00,SOD  ,WFO BUF,56,62,77,29.66,28.91,59,15.7,0,9.2,3,74,50,220,39,0.01,0,0,240,29,RA,623,1739
72528014733,2018-10-12T23:59:00,SOD  ,WFO BUF,36,47,66,29.82,29.05,42,12.5,0,-5.4,18,51,42,280,27,0.01,0,0,260,21,RA,625,1738
72528014733,2018-10-13T23:59:00,SOD  ,WFO BUF,36,46,74,29.95,29.15,41,8.4,0,-6.1,19,51,40,250,24,0.14,0,0,240,18,RA BR,626,1736
72528014733,2018-10-14T23:59:00,SOD  ,WFO BUF,39,51,69,30.12,29.34,45,6.5,0,-0.7,14,60,41,250,17,0,0,0,250,14,,627,1734
72528014733,2018-10-15T23:59:00,SOD  ,WFO BUF,43,49,79,29.94,29.16,47,12.8,0,-2.4,16,58,40,220,37,0.09,0,0,290,28,RA BR,628,1733
72528014733,2018-10-16T23:59:00,SOD  ,WFO BUF,32,45,61,30.06,29.31,39,15.8,0,-6,20,52,38,210,40,T,0,0,220,30,RA,629,1731
72528014733,2018-10-17T23:59:00,SOD  ,WFO BUF,34,45,66,30.02,29.21,40,15.3,0,-5.7,20,53,36,290,36,0.05,0,T,290,28,GR RA SN,631,1729
72528014733,2018-10-18T23:59:00,SOD  ,WFO BUF,30,40,68,30.37,29.59,36,11.2,0,-10.4,25,47,33,250,28,0.03,0,T,240,21,RA SN HZ,632,1728
72528014733,2018-10-19T23:59:00,SOD  ,WFO BUF,38,50,63,30,29.28,45,18,0,0,15,57,43,210,48,T,0,0,240,35,RA,633,1726
72528014733,2018-10-20T23:59:00,SOD  ,WFO BUF,42,48,86,29.68,28.9,45,12.3,0,-1.7,17,55,40,220,49,0.47,0,0.1,240,36,TS GR RA BR PL,634,1725
72528014733,2018-10-21T23:59:00,SOD  ,WFO BUF,27,38,64,30.12,29.31,34,11.6,0,-11.4,27,42,34,330,34,T,0,T,320,26,SN,635,1723
72528014733,2018-10-22T23:59:00,SOD  ,WFO BUF,35,44,73,30.08,29.31,40,9,0,-5.1,21,51,37,220,29,T,0,T,230,22,RA,637,1722
72528014733,2018-10-23T23:59:00,SOD  ,WFO BUF,37,44,78,30.02,29.23,40,10.4,0,-4.8,21,51,37,310,30,0.05,0,T,310,23,GR RA,638,1720
72528014733,2018-10-24T23:59:00,SOD  ,WFO BUF,31,39,73,30.27,29.47,36,10.3,0,-9.5,26,41,37,310,24,0,0,0,320,17,,639,1719
72528014733,2018-10-25T23:59:00,SOD  ,WFO BUF,29,41,68,30.21,29.44,35,6,0,-7.1,24,44,37,310,17,0,0,0,310,13,,640,1717
72528014733,2018-10-26T23:59:00,SOD  ,WFO BUF,32,42,70,30.01,29.26,38,10.6,0,-5.8,23,48,35,60,24,T,0,0,60,17,RA,642,1716
72528014733,2018-10-27T23:59:00,SOD  ,WFO BUF,37,39,95,29.81,29.06,38,13.9,0,-8.5,26,41,37,70,27,0.51,0,0,60,22,RA BR,643,1714
72528014733,2018-10-28T23:59:00,SOD  ,WFO BUF,38,39,96,29.71,28.95,39,5.3,0,-8.2,26,42,36,240,16,0.17,0,0,260,14,RA DZ BR,644,1713
72528014733,2018-10-29T23:59:00,SOD  ,WFO BUF,36,42,80,29.85,29.04,39,11.1,0,-4.9,23,46,38,250,30,0.1,0,0,260,22,RA BR,645,1711
72528014733,2018-10-30T23:59:00,SOD  ,WFO BUF,35,41,78,30.09,29.31,39,7.9,0,-5.6,24,50,32,240,21,0.02,0,0,230,17,RA,647,1710
72528014733,2018-10-31T23:59:00,SOD  ,WFO BUF,49,51,89,29.84,29.08,51,10,0,4.7,14,58,44,210,32,0.28,0,0,240,21,RA BR,648,1709
72528014733,2018-11-01T23:59:00,SOD  ,WFO BUF,43,45,95,29.82,29.08,44,8.8,0,-1,20,47,43,50,30,1.46,0,0,50,25,RA BR,649,1707
72528014733,2018-11-02T23:59:00,SOD  ,WFO BUF,42,43,96,29.65,28.87,43,7.5,0,-2.7,22,46,40,60,23,0.15,0,0,50,20,RA DZ FG BR,650,1706
72528014733,2018-11-03T23:59:00,SOD  ,WFO BUF,35,40,80,30,29.16,38,11.2,0,-5.4,25,43,37,260,28,0.13,0,0,270,22,RA BR,652,1705
72528014733,2018-11-04T23:59:00,SOD  ,WFO BUF,33,40,72,30.4,29.62,38,7.7,0,-5.1,25,49,30,100,19,0,0,0,90,16,,653,1704
72528014733,2018-11-05T23:59:00,SOD  ,WFO BUF,43,51,74,30.08,29.34,47,11.5,0,6.2,14,58,44,210,30,0.02,0,0,210,23,RA,654,1702
72528014733,2018-11-06T23:59:00,SOD  ,WFO BUF,45,56,77,29.68,28.95,49,21.2,0,11.5,9,62,49,240,55,0.29,0,0,240,40,RA,655,1701
72528014733,2018-11-07T23:59:00,SOD  ,WFO BUF,35,45,69,29.96,29.15,41,18.4,0,0.9,20,50,39,240,46,0.03,0,0,240,36,RA,657,1700
72528014733,2018-11-08T23:59:00,SOD  ,WFO BUF,28,41,62,30.29,29.49,35,10.6,0,-2.8,24,45,36,270,27,0,0,0,270,21,,658,1659
72528014733,2018-11-09T23:59:00,SOD  ,WFO BUF,32,37,89,30.04,29.31,35,8.4,0,-6.5,28,42,32,220,31,0.57,0,0.6,210,24,RA SN FG BR,659,1658
72528014733,2018-11-10T23:59:00,SOD  ,WFO BUF,21,32,64,30.07,29.24,28,17.9,0,-11.2,33,37,27,280,43,T,0,T,260,33,,701,1657
72528014733,2018-11-11T23:59:00,SOD  ,WFO BUF,28,33,81,30.32,29.53,31,5.8,0,-9.8,32,36,30,310,18,0.01,0,T,310,14,SN BR,702,1656
72528014733,2018-11-12T23:59:00,SOD  ,WFO BUF,27,38,65,30.28,29.51,33,4.9,0,-4.5,27,43,32,200,14,0,0,0,210,13,,703,1655
72528014733,2018-11-13T23:59:00,SOD  ,WFO BUF,29,33,83,30.15,29.35,32,8.1,0,-9.1,32,38,28,300,29,0.02,0,0.2,280,22,RA SN BR,704,1654
72528014733,2018-11-14T23:59:00,SOD  ,WFO BUF,17,30,63,30.48,29.66,25,10.3,0,-11.8,35,34,25,280,31,T,T,T,280,22,SN,706,1653
72528014733,2018-11-15T23:59:00,SOD  ,WFO BUF,23,29,79,30.24,29.52,27,8.8,0,-12.4,36,33,25,70,19,0.55,0,1.4,150,15,FZRA SN PL BR,707,1652
72528014733,2018-11-16T23:59:00,SOD  ,WFO BUF,31,34,90,29.81,29.03,32,12.1,0,-7.1,31,37,30,260,30,0.33,2,1.4,270,23,RA SN BR,708,1651
72528014733,2018-11-17T23:59:00,SOD  ,WFO BUF,27,34,73,30.19,29.36,32,11.4,0,-6.7,31,37,31,260,28,T,1,T,280,22,SN,709,1650
72528014733,2018-11-18T23:59:00,SOD  ,WFO BUF,28,34,84,30.25,29.49,31,3.8,0,-6.3,31,36,31,280,17,0.06,T,0.1,280,13,RA DZ SN BR,711,1649
72528014733,2018-11-19T23:59:00,SOD  ,WFO BUF,27,35,72,30.07,29.31,32,4.1,0,-5,30,40,30,200,14,T,0,0,190,12,RA,712,1648
72528014733,2018-11-20T23:59:00,SOD  ,WFO BUF,25,30,80,30.01,29.21,29,8.1,0,-9.6,35,33,27,280,32,0.1,T,0.7,280,22,SN BR,713,1648
72528014733,2018-11-21T23:59:00,SOD  ,WFO BUF,17,24,68,30.14,29.31,24,17,0,-15.2,41,33,15,290,36,0.1,1,1,320,26,SN BR,714,1647
72528014733,2018-11-22T23:59:00,SOD  ,WFO BUF,5,15,65,30.57,29.73,12,6.8,0,-23.8,50,20,9,360,24,0,1,T,340,18,,716,1646
72528014733,2018-11-23T23:59:00,SOD  ,WFO BUF,11,24,52,30.31,29.55,22,8.2,0,-14.5,41,38,9,150,17,0,1,0,140,13,,717,1645
72528014733,2018-11-24T23:59:00,SOD  ,WFO BUF,29,37,74,29.8,29.07,34,10.4,0,-1.1,28,44,30,170,29,0.15,T,0,170,24,RA,718,1645
72528014733,2018-11-25T23:59:00,SOD  ,WFO BUF,38,42,83,29.82,29.03,41,9.8,0,4.3,23,45,38,240,28,T,0,0,240,22,DZ,719,1644
72528014733,2018-11-26T23:59:00,SOD  ,WFO BUF,37,41,89,29.53,28.81,39,10.7,0,3.7,24,45,36,150,27,0.52,0,0,200,20,RA BR,720,1644
72528014733,2018-11-27T23:59:00,SOD  ,WFO BUF,30,34,91,29.55,28.76,31,15.6,0,-2.9,31,37,30,270,35,0.15,T,2.3,270,24,RA SN BR,722,1643
72528014733,2018-11-28T23:59:00,SOD  ,WFO BUF,28,32,86,29.75,28.93,30,14,0,-4.5,33,35,29,260,28,0.26,5,5.7,280,23,SN BR,723,1643
72528014733,2018-11-29T23:59:00,SOD  ,WFO BUF,26,32,83,30.03,29.23,29,10.2,0,-4.1,33,33,30,270,21,T,4,T,260,16,SN,724,1642
72528014733,2018-11-30T23:59:00,SOD  ,WFO BUF,28,32,86,30.04,29.24,31,2.4,0,-3.7,33,34,30,150,12,T,3,T,150,9,SN BR,725,1642
72528014733,2018-12-01T23:59:00,SOD  ,WFO BUF,31,35,89,30.04,29.23,33,8.3,0,-0.4,30,37,32,60,20,0.12,2,0,70,16,RA BR,726,1642
72528014733,2018-12-02T23:59:00,SOD  ,WFO BUF,44,47,83,29.53,28.77,46,12,0,12,18,57,36,240,36,0.38,0,0,260,28,RA DZ BR,727,1641
72528014733,2018-12-03T23:59:00,SOD  ,WFO BUF,32,39,85,29.72,28.9,35,14.1,0,4.4,26,47,31,240,45,0.09,0,0.7,250,25,RA SN BR,728,1641
72528014733,2018-12-04T23:59:00,SOD  ,WFO BUF,19,26,73,30.1,29.3,24,6.3,0,-8.2,39,31,21,310,20,T,1,T,320,16,SN,729,1641
72528014733,2018-12-05T23:59:00,SOD  ,WFO BUF,20,25,76,30.08,29.29,24,5.6,0,-8.8,40,32,18,280,22,T,0,T,270,15,SN,730,1641
72528014733,2018-12-06T23:59:00,SOD  ,WFO BUF,26,30,83,30.08,29.29,29,14.6,0,-3.5,35,34,26,210,33,0.67,T,6.2,220,24,SN FG FZFG BR,731,1641
72528014733,2018-12-07T23:59:00,SOD  ,WFO BUF,16,23,75,30.41,29.61,20,7.4,0,-10.1,42,26,19,270,19,T,5,T,290,15,SN,732,1640
72528014733,2018-12-08T23:59:00,SOD  ,WFO BUF,17,26,74,30.48,29.66,22,9.4,0,-6.7,39,30,22,280,22,0.05,6,1.3,280,17,SN BR,733,1640
72528014733,2018-12-09T23:59:00,SOD  ,WFO BUF,20,27,75,30.34,29.54,24,8.5,0,-5.4,38,30,24,220,24,0,5,0,220,20,,734,1640
72528014733,2018-12-10T23:59:00,SOD  ,WFO BUF,24,30,77,30.19,29.4,28,5.6,0,-2,35,33,26,210,22,0,4,0,210,18,,735,1640
72528014733,2018-12-11T23:59:00,SOD  ,WFO BUF,22,29,79,30.04,29.23,26,12.4,0,-2.7,36,31,26,200,27,0.06,2,0.5,210,23,SN BR,736,1640
72528014733,2018-12-12T23:59:00,SOD  ,WFO BUF,26,30,81,30.1,29.31,29,6.2,0,-1.4,35,34,25,70,17,T,3,T,70,15,SN BR,737,1641
72528014733,2018-12-13T23:59:00,SOD  ,WFO BUF,30,36,79,30.2,29.4,33,6.6,0,5,29,42,30,140,14,0.04,3,1,190,12,SN BR HZ,737,1641
72528014733,2018-12-14T23:59:00,SOD  ,WFO BUF,32,40,76,30.21,29.44,36,6.5,0,9.3,25,47,33,200,16,T,2,0,210,14,RA HZ,738,1641
72528014733,2018-12-15T23:59:00,SOD  ,WFO BUF,34,37,90,30.2,29.43,36,8.8,0,6.6,28,41,33,50,20,0,0,0,40,16,FG BR,739,1641
72528014733,2018-12-16T23:59:00,SOD  ,WFO BUF,33,37,89,30.01,29.21,35,8.5,0,6.9,28,40,33,250,22,0.01,0,T,250,16,RA SN FG BR,740,1641
72528014733,2018-12-17T23:59:00,SOD  ,WFO BUF,29,35,79,29.9,29.12,33,14.1,0,5.2,30,39,31,240,36,T,0,T,240,26,RA SN BR,740,1642
72528014733,2018-12-18T23:59:00,SOD  ,WFO BUF,19,28,72,30.18,29.39,24,8.7,0,-1.5,37,32,23,310,23,T,0,T,350,18,,741,1642
72528014733,2018-12-19T23:59:00,SOD  ,WFO BUF,22,32,64,30.03,29.25,29,10.2,0,2.8,33,41,22,220,25,0,0,0,220,21,,742,1642
72528014733,2018-12-20T23:59:00,SOD  ,WFO BUF,28,40,65,29.83,29.03,36,6,0,11.1,25,48,31,130,13,0.46,0,0,60,12,RA BR,742,1643
72528014733,2018-12-21T23:59:00,SOD  ,WFO BUF,38,40,94,29.29,28.53,39,9.6,0,11.3,25,46,33,310,28,0.45,0,0,310,21,RA DZ BR,743,1643
72528014733,2018-12-22T23:59:00,SOD  ,WFO BUF,24,31,78,29.78,28.97,28,14.6,0,2.6,34,33,29,300,32,T,0,T,280,24,,743,1644
72528014733,2018-12-23T23:59:00,SOD  ,WFO BUF,26,33,76,30.07,29.28,30,5.8,0,4.8,32,36,30,290,19,0.02,0,T,290,15,RA SN BR,744,1644
72528014733,2018-12-24T23:59:00,SOD  ,WFO BUF,27,33,81,30.08,29.28,30,11.5,0,5.1,32,35,31,240,28,0.09,0,1.5,280,21,SN FG BR PL,744,1645
72528014733,2018-12-25T23:59:00,SOD  ,WFO BUF,26,31,82,30.32,29.54,29,4,0,3.3,34,32,30,270,18,0.02,1,0.6,280,14,SN BR PL,745,1646
72528014733,2018-12-26T23:59:00,SOD  ,WFO BUF,25,33,75,30.46,29.66,30,7.6,0,5.5,32,35,30,340,16,T,1,T,260,13,SN,745,1646
72528014733,2018-12-27T23:59:00,SOD  ,WFO BUF,25,34,73,30.37,29.59,30,10.4,0,6.7,31,45,23,170,24,0.08,T,0,160,18,RA,745,1647
72528014733,2018-12-28T23:59:00,SOD  ,WFO BUF,45,46,84,29.8,29.03,47,18.7,0,18.9,19,54,38,240,49,0.14,0,0,230,35,RA,745,1648
72528014733,2018-12-29T23:59:00,SOD  ,WFO BUF,26,32,81,30.14,29.32,29,11.9,0,5.1,33,38,25,230,45,0.04,0,0.3,240,33,RA SN FG BR,746,1648
72528014733,2018-12-30T23:59:00,SOD  ,WFO BUF,26,30,86,30.14,29.36,28,5.8,0,3.3,35,34,26,240,23,0.11,2,2,240,18,SN BR,746,1649
72528014733,2018-12-31T23:59:00,SOD  ,WFO BUF,32,41,83,29.93,29.23,35,9,0,14.5,24,56,25,200,37,0.53,1,0,200,29,,746,1650
72528014733,2019-01-01T23:59:00,SOD  ,WFO BUF,30,41,80,29.99,29.11,33,14.3,0,14.8,24,57,24,240,56,0.07,0,0,240,40,RA BR,746,1651
72528014733,2019-01-02T23:59:00,SOD  ,WFO BUF,22,29,79,30.18,29.37,26,4.7,0,3,36,35,23,180,17,T,0,T,160,10,SN,746,1652
72528014733,2019-01-03T23:59:00,SOD  ,WFO BUF,26,34,75,29.95,29.16,30,16.1,0,8.1,31,37,31,220,33,0.05,0,T,230,25,SN BR,746,1653
72528014733,2019-01-04T23:59:00,SOD  ,WFO BUF,28,39,70,29.79,29.02,34,12.9,0,13.3,26,46,32,240,36,0,0,0,220,26,,746,1654
72528014733,2019-01-05T23:59:00,SOD  ,WFO BUF,31,34,89,29.71,28.94,33,8,0,8.4,31,39,28,220,29,0,0,0,240,22,BR,746,1655
72528014733,2019-01-06T23:59:00,SOD  ,WFO BUF,25,31,74,30.17,29.35,30,11.4,0,5.5,34,39,22,340,26,0.04,0,0.2,340,21,RA SN BR,746,1656
72528014733,2019-01-07T23:59:00,SOD  ,WFO BUF,19,32,67,30.19,29.46,26,13,0,6.7,33,42,21,200,43,0.1,0,T,190,30,RA FZRA SN PL,746,1657
72528014733,2019-01-08T23:59:00,SOD  ,WFO BUF,41,43,90,29.68,28.92,43,11.8,0,17.8,22,48,37,200,36,0.47,0,0,200,28,RA BR,746,1658
72528014733,2019-01-09T23:59:00,SOD  ,WFO BUF,24,30,78,29.77,28.97,28,16.2,0,4.9,35,37,23,250,35,0.15,0,2.7,260,25,RA SN BR BLSN,746,1659
72528014733,2019-01-10T23:59:00,SOD  ,WFO BUF,14,19,76,30.08,29.24,19,14.4,0,-6,46,23,15,300,29,0.05,3,1.4,290,22,SN BR BLSN,745,1700
72528014733,2019-01-11T23:59:00,SOD  ,WFO BUF,7,16,67,30.41,29.58,14,7,0,-8.9,49,20,11,300,21,0.01,3,0.5,310,16,SN BR,745,1701
72528014733,2019-01-12T23:59:00,SOD  ,WFO BUF,11,20,67,30.53,29.71,18,8.2,0,-4.9,45,23,16,70,19,T,2,T,70,16,SN,745,1702
72528014733,2019-01-13T23:59:00,SOD  ,WFO BUF,10,18,74,30.45,29.65,15,12.3,0,-6.8,47,21,14,60,26,T,2,T,60,22,SN,744,1703
72528014733,2019-01-14T23:59:00,SOD  ,WFO BUF,12,19,74,30.3,29.51,18,5.8,0,-5.7,46,28,10,230,20,0,1,T,260,16,,744,1705
72528014733,2019-01-15T23:59:00,SOD  ,WFO BUF,22,26,80,30.12,29.35,25,12.8,0,1.4,39,29,23,240,37,T,1,T,210,28,FZDZ SN BR,744,1706
72528014733,2019-01-16T23:59:00,SOD  ,WFO BUF,18,24,73,30.12,29.28,23,16.3,0,-0.6,41,33,15,230,44,0.02,1,0.2,220,29,FZDZ SN BR RA,743,1707
72528014733,2019-01-17T23:59:00,SOD  ,WFO BUF,11,19,72,30.25,29.47,16,4.8,0,-5.5,46,29,8,210,15,T,1,T,100,10,SN,742,1708
72528014733,2019-01-18T23:59:00,SOD  ,WFO BUF,23,27,79,30.08,29.26,27,7.9,0,2.5,38,32,21,270,24,0.12,2,1.5,300,18,SN BR,742,1709
72528014733,2019-01-19T23:59:00,SOD  ,WFO BUF,12,18,85,30.13,29.36,15,13.8,0,-6.5,47,22,13,60,30,0.55,2,5.6,60,24,SN FZFG BR FG,741,1711
72528014733,2019-01-20T23:59:00,SOD  ,WFO BUF,2,5,80,29.91,29.08,6,13.8,0,-19.4,60,13,-3,320,28,0.49,13,7.4,340,22,SN BR BLSN,741,1712
72528014733,2019-01-21T23:59:00,SOD  ,WFO BUF,-5,2,70,30.42,29.54,1,12.4,0,-22.4,63,8,-4,290,27,0.01,13,0.1,320,22,SN,740,1713
72528014733,2019-01-22T23:59:00,SOD  ,WFO BUF,5,17,62,30.48,29.7,13,7.4,0,-7.4,48,32,1,200,22,0,11,0,200,17,,739,1714
72528014733,2019-01-23T23:59:00,SOD  ,WFO BUF,35,39,85,29.84,29.11,38,16,0,14.6,26,47,30,190,38,0.83,9,0.1,200,30,RA SN BR,739,1716
72528014733,2019-01-24T23:59:00,SOD  ,WFO BUF,26,33,85,29.65,28.86,29,12.4,0,8.6,32,40,26,250,33,0.48,T,2.2,240,25,RA SN BR,738,1717
72528014733,2019-01-25T23:59:00,SOD  ,WFO BUF,12,20,73,29.96,29.13,17,18.5,0,-4.4,45,28,12,270,40,0.87,6,17.2,250,31,SN FZFG BR BLSN FG,737,1718
72528014733,2019-01-26T23:59:00,SOD  ,WFO BUF,5,15,71,30.14,29.35,11,5.7,0,-9.4,50,20,9,260,19,0.02,15,0.7,270,14,SN BR,736,1720
72528014733,2019-01-27T23:59:00,SOD  ,WFO BUF,9,19,69,29.94,29.14,16,14.9,0,-5.4,46,28,9,230,42,0.16,11,2.6,240,32,SN FG FZFG BR BLSN,735,1721
72528014733,2019-01-28T23:59:00,SOD  ,WFO BUF,6,21,65,29.98,29.22,13,9.2,0,-3.4,44,34,8,70,27,T,10,T,70,23,SN,734,1722
72528014733,2019-01-29T23:59:00,SOD  ,WFO BUF,17,22,80,29.77,28.95,21,17.3,0,-2.4,43,35,9,230,40,0.3,9,6.4,230,31,SN FZFG BR BLSN FG,733,1724
72528014733,2019-01-30T23:59:00,SOD  ,WFO BUF,-2,4,80,29.97,29.13,1,17.6,0,-20.5,61,11,-3,240,45,0.89,19,13.6,240,35,SN FZFG BR BLSN FG,732,1725
72528014733,2019-01-31T23:59:00,SOD  ,WFO BUF,-3,3,71,30.28,29.44,2,19.5,0,-21.5,62,7,-2,240,40,0.03,25,1,250,29,SN BLSN,731,1726
72528014733,2019-02-01T23:59:00,SOD  ,WFO BUF,-2,4,75,30.4,29.57,3,6.2,0,-20.6,61,11,-4,260,19,0,23,0,230,13,,730,1728
72528014733,2019-02-02T23:59:00,SOD  ,WFO BUF,18,21,75,30.13,29.36,23,15.4,0,-3.6,44,38,3,220,37,0,21,0,250,28,,729,1729
72528014733,2019-02-03T23:59:00,SOD  ,WFO BUF,35,44,74,29.96,29.2,39,10.9,0,19.3,21,54,34,220,27,T,16,0,210,21,DZ,728,1730
72528014733,2019-02-04T23:59:00,SOD  ,WFO BUF,40,51,65,29.87,29.13,46,11.9,0,26.2,14,59,42,210,31,0.04,4,0,210,24,RA DZ BR,727,1732
72528014733,2019-02-05T23:59:00,SOD  ,WFO BUF,31,38,86,30.05,29.23,34,10.2,0,13.2,27,49,26,250,27,0.16,1,0,250,21,RA FG BR,726,1733
72528014733,2019-02-06T23:59:00,SOD  ,WFO BUF,28,30,92,30.02,29.26,29,9,0,5.1,35,33,26,60,29,0.81,T,0,70,23,RA DZ FZRA BR,725,1734
72528014733,2019-02-07T23:59:00,SOD  ,WFO BUF,35,45,94,29.9,29.16,36,8.8,0,20,20,60,29,190,36,0.04,T,0,190,28,RA DZ FZDZ BR,723,1736
72528014733,2019-02-08T23:59:00,SOD  ,WFO BUF,18,37,72,30.08,29.18,23,29.3,0,11.9,28,59,15,250,58,0.01,T,0.1,240,41,RA SN BR HZ BLSN,722,1737
72528014733,2019-02-09T23:59:00,SOD  ,WFO BUF,9,18,69,30.73,29.88,16,15,0,-7.2,47,23,13,270,38,T,T,T,260,28,SN,721,1738
72528014733,2019-02-10T23:59:00,SOD  ,WFO BUF,11,20,66,30.56,29.79,18,5.5,0,-5.4,45,26,13,60,14,T,T,T,60,12,SN,720,1740
72528014733,2019-02-11T23:59:00,SOD  ,WFO BUF,17,26,70,30.32,29.52,23,13.8,0,0.5,39,29,23,60,25,T,T,0.1,70,21,SN,718,1741
72528014733,2019-02-12T23:59:00,SOD  ,WFO BUF,25,31,82,29.84,29.15,28,15.3,0,5.4,34,39,22,210,38,0.68,T,1.3,230,29,RA FZRA SN PL FZFG BR FG,717,1742
72528014733,2019-02-13T23:59:00,SOD  ,WFO BUF,21,28,81,29.65,28.84,25,26.3,0,2.2,37,33,23,240,58,0.34,T,5,240,40,SN BR BLSN,716,1744
72528014733,2019-02-14T23:59:00,SOD  ,WFO BUF,22,34,66,29.87,29.1,29,10.9,0,8.1,31,44,23,260,34,T,5,0.1,250,24,SN,714,1745
72528014733,2019-02-15T23:59:00,SOD  ,WFO BUF,26,33,74,29.62,28.82,31,18.4,0,6.9,32,43,23,240,46,0.13,1,0.1,240,33,RA SN BR,713,1746
72528014733,2019-02-16T23:59:00,SOD  ,WFO BUF,16,25,69,30.03,29.21,22,10.2,0,-1.2,40,29,20,240,28,T,T,T,250,21,SN,711,1747
72528014733,2019-02-17T23:59:00,SOD  ,WFO BUF,16,22,77,30.04,29.28,20,10.4,0,-4.4,43,26,18,60,23,0.1,T,1.6,50,20,SN FZFG BR FG,710,1749
72528014733,2019-02-18T23:59:00,SOD  ,WFO BUF,15,18,81,30.13,29.26,18,9.6,0,-8.6,47,23,13,20,22,0.11,2,1.8,50,17,SN BR,709,1750
72528014733,2019-02-19T23:59:00,SOD  ,WFO BUF,8,13,77,30.63,29.81,13,8.1,0,-13.8,52,22,4,210,22,T,2,T,210,17,SN,707,1751
72528014733,2019-02-20T23:59:00,SOD  ,WFO BUF,19,26,73,30.21,29.51,24,9,0,-1,39,37,14,160,23,0.08,2,T,160,20,RA FZRA SN BR,706,1753
72528014733,2019-02-21T23:59:00,SOD  ,WFO BUF,29,36,82,30.03,29.2,32,18.4,0,8.8,29,40,31,240,42,0.03,T,T,240,31,RA DZ SN BR,704,1754
72528014733,2019-02-22T23:59:00,SOD  ,WFO BUF,23,30,73,30.42,29.6,28,4.4,0,2.6,35,35,25,300,13,0,T,0,300,10,,703,1755
72528014733,2019-02-23T23:59:00,SOD  ,WFO BUF,25,33,72,30.22,29.49,31,8.2,0,5.4,32,42,24,160,17,T,T,0,170,14,,701,1757
72528014733,2019-02-24T23:59:00,SOD  ,WFO BUF,32,39,82,29.41,28.69,35,25.3,0,11.1,26,50,28,240,69,0.27,0,0.4,240,49,TS RA SN BR BLSN,659,1758
72528014733,2019-02-25T23:59:00,SOD  ,WFO BUF,12,23,66,30.03,29.15,19,24.7,0,-5.1,42,28,18,230,54,0.01,T,0.3,250,40,SN BLSN,658,1759
72528014733,2019-02-26T23:59:00,SOD  ,WFO BUF,8,19,64,30.47,29.65,16,11.1,0,-9.3,46,22,16,280,23,0.01,T,0.6,260,18,SN BR,656,1800
72528014733,2019-02-27T23:59:00,SOD  ,WFO BUF,10,16,80,30.22,29.46,14,9.5,0,-12.6,49,17,14,60,22,0.45,T,4.7,60,17,SN FZFG BR FG,655,1802
72528014733,2019-02-28T23:59:00,SOD  ,WFO BUF,11,19,74,30.26,29.44,16,3.3,0,-9.8,46,24,13,320,13,0.01,5,0.7,310,10,SN BR,653,1803
72528014733,2019-03-01T23:59:00,SOD  ,WFO BUF,14,23,66,30.22,29.43,21,4.1,0,-6,42,36,10,40,14,0,4,0,40,12,,651,1804
